id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34180394,Executive moderm 2 bedroom suite,95217850,Mauricio,,West End,49.28751,-123.12921,Entire home/apt,250,30,0,,,14,89
34180840,Vancouver Sweet and comfortable  basement  home,182110861,Annie,,Dunbar Southlands,49.23778,-123.19643,Private room,119,3,0,,,4,135
34181036,Garden suite close to Commercial Drive,251061,Cristina,,Grandview-Woodland,49.2752,-123.06246,Entire home/apt,90,1,0,,,2,20
34183892,Dream home 5+6,257879766,Chunling,,Sunset,49.22063,-123.08364,Private room,150,1,1,2019-04-30,1,13,348
34184381,Sunny cozy 2 bedrooms suite,236411620,Yuqing,,Marpole,49.2112,-123.13565,Entire home/apt,129,2,0,,,6,117
34185117,6808-1 Private one bedroom suite near Skytrain,156460473,Ricky,,Oakridge,49.22458,-123.11817,Private room,81,1,3,2019-05-08,3,9,97
34185269,Nice and clean 2beds Private suite,136641767,Thang,,Renfrew-Collingwood,49.254,-123.04462,Entire home/apt,150,1,2,2019-05-09,2,1,156
34199223,UNOBSTRUCTED WATER VIEW LUXURY!!!,258197749,Kim,,Downtown,49.28965,-123.12606,Entire home/apt,501,2,1,2019-04-28,1,1,365
34200411,Bungalow #2,210322316,Tung(Tony),,Hastings-Sunrise,49.26941,-123.04049,Entire home/apt,185,1,0,,,6,56
34203078,Cool and Sleek Coal Harbour Condo w/ parking & gym,258206915,John,,Downtown,49.28634,-123.1229,Entire home/apt,180,1,1,2019-05-03,1,1,72
34206049,Fraserview Park House - Minutes to Transit,257806860,Sarbjit,,Victoria-Fraserview,49.21491,-123.06457,Entire home/apt,114,2,1,2019-05-07,1,1,353
34207522,Small Bedroom,13041659,Dave/Chad,,West End,49.29285,-123.13821,Private room,81,30,0,,,1,89
34209368,Great Value LARGE 2 bed house - by VGH,58226110,Citiwest,,Mount Pleasant,49.26107,-123.11037,Entire home/apt,998,2,0,,,1,66
34209705,"Downtown Condo(BCPlace) w/ FreeParking,Sleeps 4&up",248556371,Queenie,,Downtown,49.27534,-123.11726,Entire home/apt,291,1,0,,,3,112
34210295,Kitsilano family home on tree-lined street,47132895,Judith,,Kitsilano,49.26045,-123.1649,Entire home/apt,170,3,0,,,3,16
34211285,Comfort and Convenient Private Basement suite,219485570,Franklin,,Renfrew-Collingwood,49.25784,-123.02903,Entire home/apt,125,1,0,,,1,89
34212156,Dunbar house B2,258298076,Paul,,Dunbar Southlands,49.25779,-123.18332,Private room,56,1,0,,,5,8
34212474,Dunbar house - B3,258298076,Paul,,Dunbar Southlands,49.25685,-123.18326,Private room,56,1,2,2019-05-05,2,5,5
34214535,Dunbar House- B1,258298076,Paul,,Dunbar Southlands,49.2569,-123.18231,Private room,70,1,3,2019-05-07,3,5,9
34214862,Dunbar house - U2,258298076,Paul,,Dunbar Southlands,49.25647,-123.18251,Private room,56,1,2,2019-05-03,2,5,4
34215154,Dunbar House - U1,258298076,Paul,,Dunbar Southlands,49.25665,-123.18243,Private room,56,1,0,,,5,1
34218889,Kitsilano Garden Suite by the Beach,24122490,Shelley,,Kitsilano,49.2698,-123.16584,Entire home/apt,60,5,0,,,1,13
34227453,Sweet Garden level Suite Steps from the Sea,150857641,Robert,,Kitsilano,49.27035,-123.18123,Entire home/apt,200,1,0,,,4,61
34228208,Vancouver Hastings-sunrise double Room,51458517,Yuhui,,Hastings-Sunrise,49.27985,-123.05102,Private room,50,2,0,,,4,10
34228731,Vancouver Hastings-Sunrise Single Room,51458517,Yuhui,,Hastings-Sunrise,49.2799,-123.05081,Private room,40,5,0,,,4,10
34229269,BRAND NEW! LUXURY 10 PPL CENTRAL VANCOUVER HOME!!,258422151,Helen,,Victoria-Fraserview,49.21445,-123.05584,Entire home/apt,501,2,3,2019-05-06,3,1,129
34229364,Vancouver Hastings-Sunrise Room,51458517,Yuhui,,Hastings-Sunrise,49.2798,-123.0504,Private room,43,4,0,,,4,58
34232070,Luxury In Every Detail - Your Perfect Vacation,30301070,David,,Mount Pleasant,49.27146,-123.10646,Entire home/apt,388,1,0,,,3,144
34232520,LUXURY TOWNHOUSE HUGE PATIO! 1 min to ROGERS ARENA,258451953,Jennifer,,Downtown,49.27987,-123.11053,Entire home/apt,800,2,0,,,1,180
34233601,Spacious private room with private bathroom,168234687,Waldo,,West End,49.28146,-123.12666,Private room,85,1,4,2019-05-12,4,2,145
34234842,Dream Home - 2,257879766,Chunling,,Sunset,49.22026,-123.08602,Private room,95,1,0,,,13,334
34235666,"NEW 1 Bedroom Condo w/ Pool, Gym, Sauna, Courts",193089923,Grace,,Killarney,49.20649,-123.03051,Entire home/apt,180,3,0,,,1,122
34236777,Private room with shared bathroom - G1,253496393,Luyuan,,Marpole,49.21446,-123.11683,Private room,68,2,0,,,5,10
34250254,GalaSea - Luxury cruising in and around Vancouver.,8760428,Greg,,Downtown,49.29057,-123.12817,Private room,750,1,0,,,1,162
34253622,Craftsman Rm in Fairview home-10m walk to Skytrain,257774571,Mouey & Kyle,,South Cambie,49.25482,-123.12275,Private room,107,1,3,2019-05-09,3,5,160
34254322,Gorgeous View from the Skies in DT Netflix+Parking,258611732,米亚,,Downtown,49.27791,-123.10703,Entire home/apt,99,2,1,2019-05-05,1,1,3
34254368,LUXURY HOTEL AMENITIES.,258626499,Kim,,West End,49.28744,-123.1273,Private room,250,2,0,,,1,362
34256310,Hip private room downtown Vancouver,168234687,Waldo,,West End,49.28164,-123.12855,Private room,75,1,2,2019-05-11,2,2,150
34257616,Downtown Vancouver Private Room Character apt.,7526525,Isamu,,Downtown,49.27918,-123.12305,Private room,168,2,0,,,2,353
34259144,Arbutus Rm in Fairview home-10min walk to Skytrain,257774571,Mouey & Kyle,,South Cambie,49.25447,-123.12082,Private room,107,1,1,2019-05-03,1,5,171
34260857,Dream Home - 4,257879766,Chunling,,Sunset,49.21869,-123.08348,Private room,90,1,0,,,13,326
34261626,Parkside Rm in Fairview Home-10m walk to skytrain,257774571,Mouey & Kyle,,South Cambie,49.2545,-123.12194,Private room,107,1,4,2019-05-12,4,5,162
34262368,6808-3 Bright cozy 1 bedroom suite near Skytrain,156460473,Ricky,,Oakridge,49.22385,-123.11865,Private room,81,1,1,2019-05-01,1,9,92
34262567,Cedar Rm in Fairview home-10m walk to SkyTrain,257774571,Mouey & Kyle,,South Cambie,49.25472,-123.12091,Private room,107,1,2,2019-05-08,2,5,170
34277095,Emery Park Residence - Perfect Location,258785751,Gary,,Downtown,49.2762,-123.12556,Entire home/apt,184,2,0,,,1,140
34277321,"Central Vancouver, 3 bedroom 4 bed accommodation.",93656954,Mark,,Kensington-Cedar Cottage,49.24717,-123.06414,Entire home/apt,130,60,0,,,1,62
34284529,Dream Home - 3,257879766,Chunling,,Sunset,49.21938,-123.08467,Private room,81,1,1,2019-05-05,1,13,326
34284680,"2 Bedroom Suite Near Airport, Metro, Supermarket",213611225,Ray,,Oakridge,49.22558,-123.11832,Entire home/apt,99,1,0,,,3,10
34285017,"Sunny cozy  queen size bedrooms , Vancouver #1",236411620,Yuqing,,Marpole,49.2109,-123.13418,Private room,59,1,0,,,6,88
34285425,"Sunny cozy  bedrooms , Vancouver #2",236411620,Yuqing,,Marpole,49.21277,-123.13369,Private room,59,2,1,2019-05-05,1,6,89
34285756,SPACIOUS MODERN BREATHTAKING VIEWS & FREE PARKING,258852866,Thomas,,Downtown Eastside,49.2837,-123.10728,Entire home/apt,329,3,1,2019-05-12,1,1,84
34285936,Private master bedroom by the beach,23356991,Daisy,,Downtown,49.27694,-123.13234,Private room,200,1,1,2019-05-12,1,1,23
34286992,1 Bdr Yaletown Condo - Everything near by!,66273051,Alex,,Downtown,49.276,-123.12081,Entire home/apt,501,30,0,,,1,180
34291781,1 bedroom with private bath in Vancouver Westside,255866156,Anna,,Marpole,49.21015,-123.14778,Private room,79,1,0,,,2,24
34292350,"Spacious, Welcoming Room Available",151572672,Krystal,,Hastings-Sunrise,49.26228,-123.04376,Private room,35,3,0,,,1,34
34292770,Luxury Apartment in the Sky with Incredible Views!,258911472,Trevor,,West End,49.28653,-123.12708,Entire home/apt,419,2,0,,,1,115
34293168,6808-5 Comfortable bedroom suite near Skytrain,156460473,Ricky,,Oakridge,49.22377,-123.11894,Private room,60,1,1,2019-05-01,1,9,104
34294616,"Stylish, Quiet Oasis In the Heart of Vancouver!",258920044,Luzhi,,Downtown,49.27856,-123.1266,Entire home/apt,378,2,0,,,1,146
34298551,Good location clean room.,227406140,Summer,,Killarney,49.23082,-123.04305,Private room,30,1,0,,,7,6
34304745,Central Luxury Apartment with Stunning Views! NEW,258985033,Timothy,,West End,49.28702,-123.12605,Entire home/apt,419,2,0,,,1,122
34304776,4 bed/3.5 bath open floorplan home,47132895,Judith,,Kitsilano,49.25985,-123.16598,Entire home/apt,480,3,0,,,3,11
34305718,Modern-Heritage-Garden Suite Steps to the Drive,258890139,Laura,,Grandview-Woodland,49.27188,-123.06217,Entire home/apt,90,3,0,,,1,14
34308159,Haidy's Home G1 (ensuite btrm),188209109,Haidy,,Oakridge,49.22777,-123.11455,Private room,79,2,0,,,6,63
34308691,Spacious New&Cozy Private 2BD Suite in Kerrisdale,259011680,Yating,,Arbutus Ridge,49.23958,-123.15783,Entire home/apt,148,3,0,,,2,68
34309150,2BR Suite Minutes From Downtown & Gastown,252030705,Daniel,,Downtown Eastside,49.28188,-123.09,Entire home/apt,150,1,0,,,2,39
34311137,Cozy Private Suite in the heart of East Vancouver!,259029513,Jon,,Renfrew-Collingwood,49.24361,-123.0528,Entire home/apt,95,3,0,,,1,123
34312526,Vancouver west 2BR near UBC/Beach/Airport/Downtown,99853564,Ivy,,Kitsilano,49.26159,-123.18572,Entire home/apt,150,1,0,,,1,9
34312854,European Luxury Home: 6 bedrooms/5.5 washrooms,259040715,Qunying,,Oakridge,49.22949,-123.11482,Entire home/apt,699,2,0,,,1,97
34314687,"1 Bedroom near Airport, Metro, Supermarket, Q",213611225,Ray,,Oakridge,49.22597,-123.11804,Private room,58,1,0,,,3,13
34314864,furnished private bedroom 2,321947,Steve,,Grandview-Woodland,49.26776,-123.06015,Private room,50,1,1,2019-05-06,1,3,97
34315293,century-old heritage house,321947,Steve,,Grandview-Woodland,49.26618,-123.05997,Entire home/apt,150,1,0,,,3,24
34316659,Double*Lucky 2×room Very Easy to UBC/DT/AIRPORT,132356031,Yumin,,Kerrisdale,49.23088,-123.16,Entire home/apt,160,1,0,,,3,51
34319261,LOCATION!! Central downtown-Cozy Private room,259095773,Judy,,West End,49.28458,-123.12906,Private room,119,2,0,,,1,73
34319311,Quaint Apartment in Iconic Coal Harbour,16307369,Anisha,,West End,49.28833,-123.12999,Entire home/apt,150,3,0,,,1,27
34319495,Contemporary Townhome 3Bdrm+3.5Bath near Downtown,259100151,Paulina,,Shaughnessy,49.25596,-123.12803,Entire home/apt,301,2,0,,,1,70
34319733,Beautiful 2 bdrm + 2 bath + 1 parking Downtown,259103152,Brenda,,Downtown,49.27804,-123.10828,Entire home/apt,250,2,3,2019-05-12,3,1,54
34320155,6808-4 Convenient bedroom near Skytrain & Airport,156460473,Ricky,,Oakridge,49.22368,-123.11719,Private room,60,1,2,2019-05-11,2,9,89
34322587,Sunny Studio in the Heart of Chinatown,259120468,Angela,,Downtown Eastside,49.28143,-123.10106,Entire home/apt,280,3,0,,,1,43
34334347,Beautiful house with mountain view,17732333,Jacinthe,,Kensington-Cedar Cottage,49.25273,-123.07768,Entire home/apt,191,5,0,,,1,16
34335571,Modern 2BR Condo Best Location Downtown Vancouver!,238125493,Vin,,Downtown,49.28636,-123.12409,Entire home/apt,158,1,0,,,4,75
34336272,Babriel L Beal & Shanya D Bee,259226250,Alex,,Oakridge,49.21946,-123.12842,Private room,174,1,0,,,1,0
34337721,3BR Spacious House in City Centre by Skytrain,48285041,Coco,,Oakridge,49.23256,-123.11154,Entire home/apt,188,1,1,2019-05-12,1,1,77
34337812,"Bright, spacious house w/ easy access to downtown",210739403,Timothy,,Marpole,49.21172,-123.11413,Entire home/apt,130,1,1,2019-05-13,1,2,13
34337968,Central EXECUTIVE  Luxury Suite with Views & patio,242747231,Krystal,,Downtown,49.28665,-123.11105,Entire home/apt,250,1,2,2019-05-09,2,3,316
34338421,Nice clean room private bathroom one bus downtown!,257213185,Carly,,Kensington-Cedar Cottage,49.24512,-123.07542,Private room,40,2,3,2019-05-12,3,1,17
34339291,ELEGANT 2 BED/2 BATH DOWNTOWN w/ Parking,36911833,James,,Downtown,49.27836,-123.10715,Entire home/apt,299,3,0,,,1,81
34339479,Sweet entire house with 5 Bedrooms in Vancouver,259249645,Hans,,Marpole,49.21036,-123.124,Entire home/apt,501,2,0,,,1,337
34340878,Charming Top Floor Apartment with Mountain Views,675310,Ar'ash,,Grandview-Woodland,49.2792,-123.07395,Entire home/apt,119,2,0,,,1,15
34341419,Vicky's  convenient Two bedroom Suit,96513748,Yang,,Renfrew-Collingwood,49.23645,-123.03976,Entire home/apt,81,1,1,2019-05-09,1,1,165
34341443,Deluxe Master Bedroom/Private Jacuzzi/Easy Commute,76376244,Mike,,Riley Park,49.23365,-123.11136,Private room,105,1,1,2019-05-05,1,4,341
34342535,For Josephine's guests only,129296523,Jasmine,,Downtown,49.27989,-123.11926,Entire home/apt,220,3,0,,,1,74
34342648,Quiet bright Kitsilano 1-2 bedroom close to ocean,56516722,Sheri,,Kitsilano,49.27175,-123.17893,Entire home/apt,150,5,0,,,1,45
34343115,Dream Home - 1,257879766,Chunling,,Sunset,49.21908,-123.08318,Private room,64,1,1,2019-05-04,1,13,329
34343136,a (Hidden by Airbnb)  especially for international students.,259284353,Lilian,,Riley Park,49.24779,-123.09678,Private room,35,30,0,,,1,316
34343306,Elegant charming duplex in leafy Kitsilano,147672703,Mary Anne,,Kitsilano,49.25849,-123.16998,Entire home/apt,350,5,0,,,2,90
34343345,Dream Home - 6,257879766,Chunling,,Sunset,49.2191,-123.08325,Private room,64,1,1,2019-05-04,1,13,350
34343957,Vancouver Convenient Home,199242581,Daniel,,Killarney,49.22979,-123.02478,Private room,195,1,0,,,6,137
34343991,Sleek Studio w/ Stunning Views,259293242,Rob,,Downtown,49.27928,-123.10668,Entire home/apt,95,30,0,,,1,44
34345093,Hip Gastown 1BR Loft,259304865,Luckie,,Downtown Eastside,49.28353,-123.10304,Entire home/apt,119,1,2,2019-05-09,2,1,23
34345997,Stylin' Strathcona Subpenthouse,1689304,Andrea,,Downtown Eastside,49.28067,-123.08241,Entire home/apt,165,3,0,,,1,43
34346986,6808-2 Upstairs comfort room near Skytrain,156460473,Ricky,,Oakridge,49.22368,-123.11899,Private room,60,1,1,2019-05-06,1,9,93
34348550,One Bedroom Apt near Stanley Park/English Bay,257475866,Steve,,West End,49.29135,-123.13456,Entire home/apt,101,4,0,,,1,54
34361847,Exceptional Townhome in Central Downtown w/Parking,259417811,Sammy,,Downtown,49.28671,-123.12335,Entire home/apt,289,1,0,,,1,261
34364321,Two bedrooms new laneway house,259011680,Yating,,Arbutus Ridge,49.23904,-123.1581,Entire home/apt,148,3,0,,,2,68
34365949,St.George's私校对面的家,259446598,大熊,,Dunbar Southlands,49.24531,-123.18936,Entire home/apt,228,1,0,,,1,120
34367033,New Luxury Boutique 2 Bed 2 Bath Suite,245847291,Derick,,Marpole,49.2125,-123.11588,Entire home/apt,156,30,0,,,7,131
34367908,192 Central West End on quiet tree lined street.,600607,Bruce,,West End,49.28848,-123.13532,Entire home/apt,85,30,0,,,51,44
34368772,Cozy Bright Like New Suite Close to Everything,259463161,Ron,,Dunbar Southlands,49.24194,-123.19251,Entire home/apt,76,120,0,,,1,254
34369116,Charming 2bdrm+1bath Vancouver west basement suite,259473012,Jenny,,Shaughnessy,49.23724,-123.14708,Entire home/apt,101,2,0,,,1,84
34369726,2bdrm/2 Bathroom Appartment in Downtown Vancouver,259480327,John,,Downtown,49.27712,-123.12266,Entire home/apt,345,2,1,2019-05-05,1,1,17
34370167,Amazing View 3 bdrm+2 bath Convenient to Downtown,259484015,Jenny,,Marpole,49.21151,-123.11477,Entire home/apt,150,2,0,,,1,90
34372955,All the comforts of home! Sleeps 4 guests,259511919,Jennifer,,Downtown,49.27948,-123.10838,Entire home/apt,149,2,0,,,1,139
34373335,Coal Harbour: 1 Master Bdr+ Private Bath,64442254,Ben,,Downtown,49.28706,-123.12371,Private room,191,3,0,,,3,319
34373628,Entire Point Gray Home - Close to Downtown and UBC,259517159,Themys,,West Point Grey,49.26242,-123.19591,Entire home/apt,501,2,0,,,1,66
34373642,Executive coal harbour luxury with water view,238331305,Timothy,,West End,49.2862,-123.12725,Entire home/apt,263,1,1,2019-05-03,1,3,316
34374316,Central 3-level Townhouse with Rooftop Patio (D),81989921,Steve,,West End,49.28658,-123.13233,Entire home/apt,450,5,0,,,6,127
34375913,6830-B Comfort Flower room near Skytrain & Airport,156460473,Ricky,,Oakridge,49.22361,-123.11854,Private room,70,1,1,2019-05-08,1,9,90
34385677,Downtown Modern New One Bed with Free Parking,259587731,Hee,,Downtown,49.27963,-123.12737,Entire home/apt,250,3,0,,,1,75
34388340,Private Penthouse Beside Beach with Rooftop Patio,503312,Karmel (Rachel),,Kitsilano,49.26905,-123.18313,Entire home/apt,395,5,0,,,1,363
34389925,Luxury downtown home!  100/100 Walkscore! Hot tub!,218992536,Aaron,,Downtown,49.27937,-123.1185,Entire home/apt,696,1,4,2019-05-11,4,1,177
34392959,"Simple nest to rest- close to UBC, Kitsilano",259637545,Sabrina,,Dunbar Southlands,49.25799,-123.19226,Entire home/apt,130,1,0,,,1,21
34393605,West Main Cozy Home,76758960,Teresa,,Sunset,49.22116,-123.10247,Entire home/apt,89,30,0,,,1,255
34393741,Cozy 1BR Guest Suite in Kitsilano 5 mins to BEACH,131119644,Victor,,Kitsilano,49.27007,-123.179,Entire home/apt,299,1,2,2019-05-08,2,1,96
34394066,Comfortable Studio-102,102915523,Yue,,Marpole,49.21564,-123.11847,Entire home/apt,180,3,0,,,2,100
34395809,Comfy studio - 103,102915523,Yue,,Marpole,49.21587,-123.11779,Entire home/apt,180,3,0,,,2,88
34395958,La Casita: Gorgeous Tiny House in Cambie Village,55306955,Marie,,South Cambie,49.2552,-123.11621,Entire home/apt,149,4,0,,,1,30
34396568,Cozy Studio - 104,51759019,Jason,,Marpole,49.21504,-123.11715,Entire home/apt,180,3,0,,,3,106
34397386,"Beautiful Views, 4 Bedrooms, Downtown w Parking",259662193,Denisse,,Downtown,49.27917,-123.10489,Entire home/apt,389,5,0,,,1,146
34397972,"King Bed, Downtown Vancouver +Free Parking",259521842,Jake,,Downtown,49.2782,-123.10762,Entire home/apt,301,5,0,,,2,28
34398004,Luxury Apartment in Yaletown with hotel amenities,82874575,Chris,,Downtown,49.27417,-123.12738,Entire home/apt,225,4,0,,,1,36
34398029,A: Lotus Room,153397010,Alice,,Renfrew-Collingwood,49.24789,-123.01892,Private room,50,2,0,,,5,51
34398165,Cozy Studio - 105,51759019,Jason,,Marpole,49.21431,-123.11701,Entire home/apt,180,3,0,,,3,89
34398645,B: Orchid Room,153397010,Alice,,Renfrew-Collingwood,49.2487,-123.01849,Private room,50,2,0,,,5,72
34398828,Cozy Studio - 106,201389638,Yue,,Marpole,49.21583,-123.11641,Entire home/apt,180,3,0,,,3,68
34399069,Dunbar Serenity - Large House Near DT,259276673,Simarjeet,,Dunbar Southlands,49.25409,-123.17748,Entire home/apt,564,2,0,,,1,217
34399326,Comfortable 2-bedroom condo-107,201389638,Yue,,Marpole,49.21617,-123.1179,Entire home/apt,301,3,0,,,3,95
34399605,Modern and beautiful 2 bedroom suite with parking,251615639,Indu,,Victoria-Fraserview,49.21892,-123.0743,Entire home/apt,129,1,2,2019-05-12,2,2,44
34400015,Fully furnished - Spacious 2 BR apt in Vancouver,5159489,Aline,,Marpole,49.20658,-123.13555,Private room,46,1,0,,,1,3
34400575,2 bedroom private house near the airport,212485147,Anna,,Marpole,49.2104,-123.13157,Entire home/apt,200,1,0,,,3,56
34400711,".Bright, spacious house w/ easy access to downtown",210739403,Timothy,,Marpole,49.21334,-123.11219,Private room,130,1,2,2019-05-07,2,2,149
34401065,3 BDR Guest Suite in Luxury Heritage Spanish Villa,12213203,Trevor,,Kerrisdale,49.21039,-123.15073,Private room,298,1,0,,,1,173
34402115,#1 Capricorn House Upper Level 3BR 2Bath,21239104,Pisces,,Renfrew-Collingwood,49.24974,-123.05344,Entire home/apt,588,1,0,,,7,346
34402296,#1 Capricorn House Lower Level 2BR 1Bath,21239104,Pisces,,Renfrew-Collingwood,49.24939,-123.05334,Entire home/apt,289,1,0,,,7,330
34402573,#1 Capricorn House 5BR 3Bath,21239104,Pisces,,Renfrew-Collingwood,49.24907,-123.05522,Entire home/apt,588,1,0,,,7,328
34413011,Modern Loft In Historic Gastown Downtown Vancouver,251454922,Tom,,Downtown Eastside,49.28401,-123.10426,Entire home/apt,188,2,0,,,4,30
34414805,Comfortable 1-bedroom condo-108,126509672,Yue,,Marpole,49.21588,-123.11789,Entire home/apt,229,3,0,,,5,98
34417315,Cozy Studio - 109,126509672,Yue,,Marpole,49.21645,-123.11675,Entire home/apt,180,3,0,,,5,107
34417665,Vancouver lucky and luxury house,182110861,Annie,,Dunbar Southlands,49.23743,-123.19639,Private room,178,2,0,,,4,149
34418103,"Downtown Water Views, Parking, Pool/Hot Tub!",147167124,Mehran,,Downtown,49.27921,-123.10617,Entire home/apt,350,1,2,2019-05-12,2,1,95
